;Unnamed: 0;text;airline_sentiment
10728;13919; Cancelled Flightled flight tomorrow informing today, booked one days, no customer service;negative
10729;464;Nice RT : The man steel might faster, WiFi saying. #ScienceBehindTheExperience http://t.co/FGRbpAZSiX;positive
10730;589; 441, also working WC coach. Good thing bird landed ahead schedule. use WC stat.;positive
10731;12676; Pay accommodations ones Cancelled Flightling no reason know saying (lying) cause weather;negative
10732;2738; days planes mechanical issues? Now 1.5 hrs Late Flight sitting plane. This insane!!;negative
10733;1649; seriously what's slow #wifi flight! If speed going change worse price go up!;negative
10734;8172; I'm sitting plane. Too many predictable mechanical problems. Still onboard. This getting bad...;negative
10735;4563; Cancelled Flightled flight back queue want charge 200 business class? Stay classy;negative
10736;3479; Thank you! Off LA something special.;positive
10737;10835; got able switch flight no charge. Thank;positive
10738;13276; agents domestic check MIA?! WTF? Huge lines many people Cancelled Flightled flights.;negative
10739;12451; wow Regina told can't file request lost bag statement finish travel. So get DC argg;negative
10740;131;  us too! Terrible airline! Just gave us hotel hotline number said sorry;negative
10741;7302; ill call morning. upset right now.;negative
10742;7722;" If ""follow"" me, able DM you. Thanks.";positive
10743;12277; thanks update;positive
10744;2706; How file claim agents let speak supervisor? My claim number expired WON'T find bag;negative
10745;626; received bag last night, still missing one.;negative
10746;993;" Nope. Walked &amp; ORF terminal, &amp; not United agent found. Showed last minute board us. Many panicked people";negative
10747;4241; good note, employees encountered Newark fabulous. Late Flight connecting flight got on!!!;positive
10748;10671; refuses compensate passengers inconvenienced even rebook another airline. #disappointed;negative
10749;259; requested window seat confirmed window got stuck middle seat. Not good way treat silver member😒;negative
10750;11181; #tbt every day.;positive
10751;6388; big thanks team. family emerg, day ticket, experience excellent. 1st time flying yall, not last!;positive
10752;5860; Problem is, issued position today gate. And no option upgrade. Not good 6'4.;negative
10753;6754; aisles empty #evermoreroom seats can't move bc pay?! #nonsense #Waste #JetBlue #jetbluebos #cheap;negative
10754;8430; where's selfie?;positive
10755;4502; After multiple attempts, finally able submit Late Flight last night.;negative
10756;3085; Thank wonderful global first class flight 777 FRA. Great service. (cont) http://t.co/46n9kDcsxU;positive
10757;2179; Did mention ON THE PLANE luggage. My luggage I'm not going many days.;negative
10758;5318; love guys, even Comcast better phone help system. simple callback system would fix problem...;negative
10759;10713; send email details Late Flightr. Thank responding.;negative
10760;3914;" &lt;&lt;&lt;&lt;&lt;------- shoddy customer service. Of no use whatsoever. #unitedairline";negative
10761;1531;  delay due making. We back gate multiple times. Maybe take accountability;negative
10762;1870;“:  It looks like form photo something burst luggage. Is correct? ^JH” always blame customer;negative
10763;5168;. finally hung hours not able get flight needed. #stuckintampa;negative
10764;6296; yea hoping avoid ticket difference amount birthday courtesy? #flysouthwest #lovesouthwest #mybday;negative
10765;11403; Doubt it. Gate 35x cluster, every agent encounter saw (including one me) outright rude. Just put off.;negative
10766;12053; 1hr 46 min. Cost flight change $788. Was $188 2hrs ago b/f drop call. Cancelled Flighted flight. Asked refund.;negative
10767;8097; thanks gent phone fixed BOS-MCO flight fee waiver! A320 :) #flyfi forget name :(;positive
10768;7679; flight attendant hesitant give baby sized cookies;negative
10769;10597; check St. Louis rude, even TSA nicer them.;negative
10770;2525; Will never fly again! Terrible service!! Ruined entire vacation!! #lostsuitcase #noreimbursement;negative
10771;5106; hold hr rebook Cancelled Flighted flight. Do anyone working???;negative
10772;6177; thank handling me. Glad Southwest cares flyers think!;positive
10773;5183; also, gave hr 32 minutes hold. Maybe put people it?;negative
10774;9815; #stuck Florida no flights... Service sucks here. #nofood #nodrinks #nohelp;negative
10775;12650; add insult injury, go pick myself. Real class act! I'll stick Delta on.;negative
10776;13107; thanks!;positive
10777;5793; nice trip back home looong vaca 😊🌴 http://t.co/9TRvfnCedL;positive
10778;11461; yes flight attendant (who wonderful btw) secured tray table not flailing about. http://t.co/JhXWMuTx4G;positive
10779;12321; If flight selected online ticketed would not missing connection. need help getting DFW IAH!!;negative
10780;12494; went check flight 24 hr advance, husband seated separately 6hr flight! happen??;negative
10781;4000; saying customer care not report anyone? Their response humiliating company serves public.;negative
10782;11907; serious?? 304min #delay #AmericanAirlines #AA2444 #ohio #dallas missed connecting flight http://t.co/DNMsblzumr;negative
10783;2878; refund team far customer care courtesy need training work ethics. So like sir lying help;negative
10784;8605; extra-speed line closed Tampa. What gives?;negative
10785;730; Thanks lack help canned response 1K desk!;negative
10786;3410; airlines delayed flight way Chicago leaving Chicago. Next time  is.;negative
10787;7942;Made #Costa #Rica back  Missing already! #Pura #Vida!;negative
10788;6627;" person talked anything not normally available online ""no charge"" part.";negative
10789;11613; NOT GOOD. hold 1hour (2x/day) since sun. book 1-way flt dividend miles. agents send hold hell. #furious;negative
10790;93; landed LAX, hour here. Your no Late Flight bag check not business travel friendly #nomorevirgin;negative
10791;11838; This dating back Nov. sent back forth . It's disgrace.;negative
10792;2458; 21st birthday sister coming celebrate flights keep Cancelled Flighting PLZ get here!!!!;negative
10793;10830; seats. phone Iwas told getting error msg due paid 1st class upgrd. told check 12am.sound right?;negative
10794;11903; thanks;positive
10795;962; did... no response back;negative
10796;12448; I'm flying DCA bag IAD. already Late Flight meetings work. call number land;negative
10797;5173; Thank ^AH. Still wish someone picked phone 3hrs- dead phone. Taking tweet refund confirmation.;negative
10798;13980; gotta worse  w/ time departures. rushed back terminal 8:25 flight strtd boarding.;negative
10799;7857; hold foreverrrrrr;negative
10800;13377; hold again....estimated hr hold;negative
10801;12662; care customers, break gear tell can't anything.    #media #filmcrew;negative
10802;10152; Now going 26 minutes hold.;negative
10803;14426; no one received text alerts, automated calls, anything either. Literally no information happening.;negative
10804;7830;Thank “:  But course! Safety always 1st! We'll make sure handle CARE LOVE! :)”;positive
10805;4360; moved 210pm flight #4649. Main concern luggage arriving them. They told SW;negative
10806;3714; sent DM last week, re: suit regarding error. No response given. Please Answer DM tell send suit to....;negative
10807;14088;Is rudeness poor customers service job requirement  Been waiting 28hrs still even seen one plane😡;negative
10808;11462; link work I've tried tracking bag several times. Still clarify is.;negative
10809;4697; companion pass flyer airlines abused every airport...;negative
10810;7301; show flight. No ABC. Oh well. I'll live. #nexttime #andthewinneris...;negative
10811;1466; UNITED DOESNT GIVE SHITS ABOUT THEIR CUSTOMERS;negative
10812;11445; Yeah know that...but I'll spend almost 500 dollars ticket since price gone week;negative
10813;10566; learned although travel policy waive change fee-you still charged $25 reservation fee;negative
10814;5766; LOVE IMAGINE DRAGONS SO MUCH EOULD DIE IF GOT TICKETS;positive
10815;5493; parents flight frm STL2ATL Cancelled Flighted 2nite. When's next one out?!;negative
10816;13506; If care, could someone call explain going on.;negative
10817;12316; need go YYZ tmr morning 8am. switched United already, bag still AA la-la land.;negative
10818;5741; What even mean? I'm taking letting elite customers paid seat fill seat go empty anyway.;negative
10819;263; something wrong website Safari iPhone;negative
10820;14407;...still waiting call back....attempt #9 hour #13...can't put hold online tix, within seven day window.;negative
10821;5900; Why can't find cheap flight DC St Louis? The prices went like crazy April weekends!;negative
10822;11372; no dont. think already said that. No one responds. Its auto response. Wait auto response??????;negative
10823;8458;" My mother overheard personnel ask attendant ""the passengers really knew going on"" attendant said no.";negative
10824;3653;" hello. I'm overseas &amp; bag lost. can't call customer service help me?";negative
10825;11724; know I've tried call confirmation calls going thru. Can let know?;negative
10826;4458; Why, booked via phone calling List preferred #, KTA get added ticket??? Must use web?;negative
10827;3218; Leaving soon. Thanks!;positive
10828;11558; I've hold one hour four minutes reservations line. How possibly business way?;negative
10829;2004;" I'm not sure ""next time""...";negative
10830;3385; sorry. ended US Air flight. Thank though getting back me:);positive
10831;6852; service getting worse worse. Plane can't fly waiting 2nd aircraft. So much planning.;negative
10832;11975; flight 386 Jacksonville fl Dallas showing Cancelled Flightled. What going on? Am rebooked another flight?;negative
10833;7187;" All good, remind 1914 might horse &amp; buggy. So what's little delay right.";negative
10834;11173;. On phone hold 30+ mins trying speak agent. Can't change reservation online. Sigh. #badcustomerexperience;negative
10835;7207; Thank you, really responding request, it? You sending generic environment site.;negative
10836;13817; today, yrs., no longer preferred airline.;negative
10837;1015;" We've waiting tarmac &gt;1hr apparently UA1116 overweight &amp; returned gate. #WTF #fb";negative
10838;7615;What say comes #BrandLoveAffair w/  ur #soulandinspiration https://t.co/IGkoGyWksr #umosaicmecrazy;positive
10839;4630; right? We're delayed I'm crabby. :) Also allow one family member purchase EarlyBird check hold rows?;negative
10840;281; Thank you!!;positive
10841;6446; Thank you! #thankful #feelingtheluv;positive
10842;2743;" Listen, learn &amp; this: Remove PQD requirement. It insulting. ^HA";negative
10843;7563; Touchdown JFK! Well done pilots JetBlue Flight 226! #JetBlueRocks;positive
10844;5887; almost bumped flight HRL 20 minutes early staff rude asked problem?;negative
10845;4348; someone call back? hold two times today 20 min still gotten;negative
10846;12999; flight AA 1338 delayed Providenciales missing connection AA 1651 Miami SEA. Who call?;negative
10847;3665; thanks re-upgrade 1st class. It may 45 min flight, appreciated.;positive
10848;13406;" Cancelled Flightled flight due ""weather"" others flying fine. No compensation, no resolution. Incompetent.";negative
10849;9690; give us no information attitude.;negative
10850;11126; probably losing family world travelers customers due broken processes.  hope fix;negative
10851;10697; too!;positive
10852;12175; fail flight rdu sitting waiting flight attendants. logistics not good;negative
10853;12585; As EP travels 125K+ miles yr  would expect horrible travel experience;negative
10854;10927; need learn operations. Sit plane overnight #gsp, not realize there's mech problem. Then delay flight 1/2 hours!;negative
10855;4092;Hypocrisy RT   I'm sorry, we're not able offer full refund exchange rate not hoping for. ^KP;negative
10856;5948; surprise surprise delays. Seems norm. Broken equipment.;negative
10857;3471; fyi site/app still shows plenty unavailable flights errors with. Almost 24 hrs sellout. Flying ;negative
10858;9121; 5203 we're sitting 20 feet open gate;negative
10859;14444; cannot talk agents keep getting hung crazy;negative
10860;724; nope, told us time go home sleep airport. Even though assured us would get room...;negative
10861;13450; know may be. also working home. Thanks nothing.;negative
10862;10522; #Unbelievable consecutive days can't get person. On hold hours still going;negative
10863;7731; thank you!;positive
10864;7879; website down? Can't print boarding pass;negative
10865;10552; happens flight takes Cancelled Flight?? That's issue. We want pay inaccessibility!;negative
10866;14253; Got email itinerary change, can't seem get anyone phone. New flight time work me. Help?;negative
10867;7621; done, thank you!;positive
10868;3020; enjoyed #heathrow lounge much almost missed  flight!;positive
10869;6273; best;positive
10870;8212; come responding everyone else not #wtf;negative
10871;1994; Also, phone customer service almost useless. http://t.co/Mb3bJwGOAp;negative
10872;7427;  No wifi flight can't tweet Oscar party pics 37,000ft. #bluecarpet :-( SEA✈️BOS;negative
10873;4453; ok thank hope;positive
10874;14560; weather unavoidable. Understaffing controllable;negative
10875;4192; 3359 finally Cancelled Flightled.;negative
10876;12525; rebooked 7am flight. My questions is, people get hotel others like myself?;negative
10877;3429; Joni great job flight 5653 LAX. Thanks great flight.;positive
10878;7300; yall going bankrupt inflation really bad days? You went $50 $120 overweight fees! Outrageous;negative
10879;3608; final destination booked United quantas. United not yet contacted Auckland. unaware case ID number;negative
10880;883; lose gate checked bag DEN ORD? Direct flight. Ugh.;negative
10881;10130;"  hate delays, too? But $$ &amp; holding hostage! #GoingForGreatnessFAIL";negative
10882;6624; no worries. We got thru eventually. curious. Best luck dealing weather!;positive
10883;6046; aww thanks!! Other that, love it!;positive
10884;14242; Now site not working! WTF;negative
10885;11417; nope, done. Was supposed get home 9pm get home midnight. #NeverAgain;negative
10886;5067;" ""Will luggage flight?"" ""No"" ""Y not"" ""bc ur flight end ur goin http://t.co/6Zj6L2ZTua";negative
10887;10504;- tell policy preboarding small children? Is still thing?;negative
10888;12711; issue long wait. It infinite loop. Your system let (or customer) wait leave message.;negative
10889;13045; Trying 20 hrs reach agent. Must make change can't done web 11:59 PST. Had Cancelled Flight revs ystday.;negative
10890;12932; im tryin book flight cant get ahold anyone!;negative
10891;13831; Yes. However, seats assign us day never together. want sit husband! Why impossible?;negative
10892;2170; flight Cancelled Flighted last opportunity rebook us flights evening passed.;negative
10893;11321; Not great experience first time flying US Airways. Going forward I'll probably taking business elsewhere.;negative
10894;12306; great thank;positive
10895;5568;" hold 30 minutes &amp; no one knows win tickets still handing out? #DestinationDragons";negative
10896;1199; JH, thanks much reaching out. able get assistance waiting 70 minutes.;negative
10897;5701; hours already;negative
10898;9894; would let us switch different set flights could spend time family passes away...;negative
10899;8817;  Always happy help!;positive
10900;122; like customer service 40 min delay connecting passengers seems long. VA370;negative
10901;704; hours ago. need work bag make hotel time need go elsewhere.;negative
10902;13181; months still no exec platinum member cards. What gives?;negative
10903;11079; tells talk  delayed flights. AA tells talk US. #ihatemergers;negative
10904;2386; appreciate getting put hold 20min getting hung requesting help big group. I'll try #Delta;negative
10905;1358;" Coach interior UA 992 looked like salvaged 80s. Tiny unusable video, no power &amp; lifevests floor #UA992";negative
10906;1810; Thanks occur? You guys hours extra get bag due delay. So that's hours had. #fail!;negative
10907;5808; can't help made mistake dropped early bird check end? Where LUV?;negative
10908;718; LHR arrival lounge #fail. Waited 20 mins shower left find hotel. know many passengers carry. Planning???;negative
10909;19; know would amazingly awesome? BOS-FLL PLEASE!!!!!!! want fly you.;positive
10910;8790; understood ... could go put standby list hours prior flight?;negative
10911;10292; Hooray! I've hold hour. I've never loved Southwest more.;negative
10912;3027; Is flight 5001 really going leave Newark today? If not tell us rent car. not want end stranded.;negative
10913;13895; 37 minutes??????;negative
10914;5144; hrs put tag bag sayin go greenville instead Raleigh?! ARE YOU KIDDING ME?!;negative
10915;9672; says estimated leave hour ago (it left yet) thanks useful information. #TheWorstAirline;negative
10916;3399; airplane otherwise would call Police, flight take 12h30am;negative
10917;3384; I'm minor freaking bc might not make connecting flight Hawaii yes I'm frustrated;negative
10918;5663; that's awesome! Love flying SWA!;positive
10919;13979; seriously, hate  since can't accommodate due inclemental weather disruptions? lol, funny;negative
10920;13612; called abt flight Cancelled Flightlation- flight Cancelled Flightled 10:30a Sunday. Two 4:00a calls not okay.;negative
10921;11681;" hold 40mins wasting time &amp; appreciate #WheresTheCustomerServiceAt http://t.co/phI2IfNjIT";negative
10922;331; Thanks!;positive
10923;7533; thanks making vacation not worth again... Currently waiting runway another hour DEPLANE;negative
10924;14303; You guys totally losing me. I've AA fan years telling reps busy hanging really bad.;negative
10925;2247; pay hotel room Cleveland last minute Cancelled Flightled connecting flight. Booked united..Unimpressed!;negative
10926;3446; need get cousin PDX, days travel we've hire sitters til arrives, thx;negative
10927;1552;": thanks miserable trip GNV&lt;&lt;&lt;FSD 2.19-2.21.";negative
10928;12579; arrived +-10pm eastern. Had deplane CRJs airstairs icy Tarmac. Valet bags sent carousel, 10:20pm.;negative
10929;763;Hey  flight IAH POS leave Late Flight, one back IAH early? rather get POS earlier;negative
10930;13788;" I'm home &amp; 9hr Late Flight. No thanks service centre plan involved flight legs across NA full days..";negative
10931;4596; prove it, Cuz southwest people even know behind schedule.;negative
10932;5387; STL-BOS flight today Cancelled Flightled. Online resched form gives error. On hold past 90 min. HELP! #terribleservice;negative
10933;767;“:  We regret hear this. Please let us know need assistance. ^KN” finally able secure seat. Thx;negative
10934;232; Trying reset password, email never arrives. Help?;negative
10935;9659; worst airline ever travel with.;negative
10936;9784; ur specialist said would talk stewardess not serving drunks drinks, REALLY help;negative
10937;12686; flight 1074 delayed hours human errors like food truck hitting plane, lines frozen.;negative
10938;12007; another day another grievance airline. No customer service;negative
10939;1911; already rebook, miss first appointments London tomorrow morning. Thanks ruining trip AGAIN!;negative
10940;459;  would rough trip LUCKILY #virginamerica flight. #weather;positive
10941;604; what's point asking details #servicedog book flight crew read them? (Continued);negative
10942;3725;will, show new program beneficial longstanding loyal consumers... ;negative
10943;12194; actually, online indicates seating available premium cost..why not allow seat selection time purchase;negative
10944;9075; haha no worries guys best! +1 spelling name correctly;positive
10945;13480; 2days 2plains 2fails;negative
10946;8636; wonderful thing!;positive
10947;6744; guys there? Are hour phone hold 3am bc volume short staffing?;negative
10948;7812; someone no info smh one bag came nothing;negative
10949;8816; happy accommodate peanut/treenut allergies flight! 1st online cover air provider;positive
10950;9272; please stop asking week place bag size check #ITFITS http://t.co/AUrn07pWD4;negative
10951;11900; planes made miss connections days. Thanks nothing;negative
10952;13950;" tried talk someone almost hrs! Cancelled Flightled flight pick phone. pathetic &amp; sad";negative
10953;10276; thx taking $600 1way Cancelled Flightling 1st flt delay 2nd flt top losing one piece luggage #usuck;negative
10954;5270; y'all fast already winners! Congrats!!;positive
10955;12381; She seems little preoccupied that's I'm bringing attention. flagging issue observer.;negative
10956;12869; can't  capability spread salt runway?!;negative
10957;819; Delay DEN-CLE manually enter baggage tags? Really? Worst cust service day 1ker. #friendlyskies??;negative
10958;1052; did. The AC went 20 minutes returning Mojave Desert. #PressureCooker #HeatTrap;negative
10959;623; What's going website? I'm Flight Booking Problems three tickets today I've booted system umpteen times.;negative
10960;2373; You really clean food coffee stains area around seats new passengers come aboard. Gross!;negative
10961;1635;  tweet bots obviously get sarcasm, making computers like real people.;negative
10962;6002; oh god thank much!!! sent DM;positive
10963;801;" flt 1249 Cancelled Flightled get email :30 AM? What happened courtesy phn call? Had book diff airline &amp; city";negative
10964;2446; great decision making skills flight ops IAH bag makes 10 minute connection don't, flight pushed early. Disappointed!!!!;negative
10965;11010; buddies currently delayed 3.5 hours counting DCA ways CAE golf week, compensation? #FlyDelta;negative
10966;11754; Have agent reservations contact instead asking waste time sitting phone hours;negative
10967;5916; never got notification flight 955 Cancelled Flighted today. Correct phone email file. Not happy customer.;negative
10968;5878;" CEO Gary Kelly, ""We America's loved flown airline!"" #SouthwestRally #BWI #bestemployees #swaculture #swapic";positive
10969;1017; Can't leave Tarmac ..united's gate agent cannot agree head count. 20 min counting 100 people max #epicfailunited;negative
10970;12378; thanks making worst fly experience ever. Will never book airline. Train flight attendants better.;negative
10971;12315; Thank quick customer service today. #RefundProcedureNotTooPainful know Winter Weather not fault.;positive
10972;14556; Thank you.....you same!!;positive
10973;12889;Well  flying you. Rebooked Jetblue. With credits (that actually work) free!;negative
10974;14503;  Are mind, AA? What point Twitter acct? Form letters 140 characters less?;negative
10975;2139; 6377 sent green tagged bags luggage carousel. It's one mess another. Bad day ;negative
10976;12251; raleigh not updated southern states advisory???;negative
10977;4079; told Supervisor United disconnected customer support nobody address now. #igiveup;negative
10978;14267; travel tomorrow Cancelled Flightled stupidly rebooked tomorrow! can't get reservations!;negative
10979;1878; authors fiction? heard radio even jetway secured yet #UA5037 #CMH http://t.co/T78k7aBtWF;negative
10980;11335; Finally back board. Door closed reopened need fuel. You think someone wd thought earlier;negative
10981;1043; Not appropriate ask public (hence dm). united employee, new answer. process hassle Cancelled Flighted.;negative
10982;2106; I'm still trying get things worked yet respond back.;negative
10983;10885; I've hold 35 mins sort reservation sync message trying check in, what's wrong?!?;negative
10984;8041;This smart makes angry MT : We’ve partnered  bring free digital access onboard! http://t.co/0LiwEcAsOe;positive
10985;9349; OFFERING give bag usually force passengers do. state shock.;negative
10986;8028; Thanks reminder older flights I'd taken easy access add points new JB account! Awesome service.;positive
10987;7646; woman stole seat plane one sit elsewhere. Is standard protocol?;negative
10988;11882; would pay $200 reactivate points useful certain flights even worth $200?;negative
10989;8248; If confirming rate go looks like can't fly JetBlue time around, can't afford price;negative
10990;567; My bag still Colo Springs. disabled search unfamiliar airport look bag. Not good outcome;negative
10991;10949; yeah, mark like mile back. Also we're hour Late Flight. So thanks ton great service today.;negative
10992;7738; plane now! Hopefully no longer mercy playlist! Thanks!;positive
10993;1853; amazing hospitality helpfulness Anthony Lastella. Great staff 👏👏👏✈️ def flying #united again.;positive
10994;216;" mobile site broken, shows ""{{header.elevateUser.numOfPointsAvailable || '0' number}} Points"", let checkin";negative
10995;12872; already spoke line, unwilling help really poor support #hitawall;negative
10996;12890; check what? Our broken tablet! See attached picture. #media #filmcrew #nbc #cnn http://t.co/Uq2ooPjPwg;negative
10997;7489; If case, alert arrive Late Flight? Four-hour delay? Don't buy it.;negative
10998;13411;" fail see telling caller bag may take ""18 hours"" get JFK Brooklyn ""the best can""";negative
10999;1237; Beyond frustrated Sked change no seats, earlier departure double layover. Of course seats $$++. Cust svc no help;negative
11000;13287;  address assult drinks spilled drunk passenger wheelchair get plane;negative
11001;3282; Thank Delta transfer. Will bags go too?;positive
11002;5581; needs make whole Used tkt back PHX due rude SNA agent Jacquie Plitt flew  CABO http://t.co/QxWW1p09a0;negative
11003;7366; thank refund change fee recent flight affected bizarre winter. Excellent customer service focus;positive
11004;8946; oh hell no. I'm not waiting get hung speaking #rudeservice people;negative
11005;1686; 2/20 Denver AP, gate B91 (destination Santa Fe), agent Ashley amazing job face angry traveler. Kudos.;positive
11006;9460;" Very frustrated, checked bag Logan, not given luggage ticket,now luggage lost &amp; no ownership ";negative
11007;5356; can't speak customer service 2hours, still hold! Do guys work?#nogood;negative
11008;11580; traveling year old. would appreciate holding end good business hosting us unanticipated layover.;negative
11009;4885; miss mine terribly. +1 30th anniversary would amazing. It would mean LUV air. #dontmakemebeg;positive
11010;8033; I'll see board soon!;positive
11011;11409; I've done everything. Still no luck finding bag. understand bag could misplaced. Very upsetting.;negative
11012;5587;, thanks good us #military folk. It's cold #StLouis sure enjoyed flight. http://t.co/RcdH183Q1J;positive
11013;9911;" 24 hrs Late Flightr still not home. Hotel, rental car etc yr old, happened ""customer service first priority""";negative
11014;14435; That's complete cop out! ask issues are, nothing it. How supposed sort situation now?;negative
11015;4491; luv y'all please stop overheating planes. Second flight row feels like sauna.;negative
11016;14544; You neglected mention $200 fee per ticket. medical reason still jump thru hoops.;negative
11017;1213; 768 SFO BOS no internet 2015 gives?;negative
11018;2791; volunteers give seats, people did! Now sit 25 minutes plane waiting add people! #letsgo;negative
11019;12238; Can't unload flight #3322 jetway broken. #steps #planB? #waiting nearly hour;negative
11020;10579; thanks 5+ hour flight PIT PHX zero entertainment. Guess quarter million miles Delta;negative
11021;11713; Flight Cancelled Flighted #Neptune Could not get destination. #notmyfault #waive$200fee #ripoff #poorcustomerservice;negative
11022;6588; got squared away. Thank you. man inside help out!;positive
11023;10036; final count hours 24 minutes hold told need log U.S. Airways website nothing else done;negative
11024;12587; worst customer service experience ever. Too bad I'm lawyer. Enjoy wrath.;negative
11025;14529; Mad love http://t.co/4ojrSDWPkK NYC-;positive
11026;12554; thank you! My lost item located ORD returned me.;positive
11027;9312; airway joke. never dealt worse service;negative
11028;10262;  exactly! How? I've disconnected times!!!!;negative
11029;11412;Yes nvr fly w/  missed con flight bc coffeemaker FT1892 Couldn't see father be4 put coma;negative
11030;2585; much help. Very disappointed customer service.;negative
11031;1335; literally sucks;negative
11032;14468; Fantastic support Twitter team. appreciate it. Thanks again.;positive
11033;5043;" #CustomerServiceFail almost missed flight long slow BWI ticket line: ""Rather make complaint flight?""";negative
11034;11057; never fails disappoint.;negative
11035;9175; 20,748 miles account informed I'd forfeit bc 33 months inactivity;negative
11036;9227;" #DividendRewards Urgently need speak CS rep. My 50K miles havent shown &amp; I've fulfilled reqs. Flight Booking Problems flights today";negative
11037;2098; routing person Houston Newark, NJ SFO not acceptable.;negative
11038;9418; US 728 stated issues as: no one around close said door. More strange. Now we're not hearing pilot long periods.;negative
11039;8673; waited 15 min got disconnect;negative
11040;4639; best airline;positive
11041;11382; thanks.;positive
11042;3296; delayed flight SLC 2.5 hours. What gives? #snowforce;negative
11043;12490; We did! Skipper's walk-around :(;negative
11044;12003; thanks info Is number call speak person? It's going take hour type;positive
11045;1925;" Delayed days. MCO &gt; IAD. Fingers crossed make connection home Albany. #united1K";negative
11046;7260; mint seats AWESOME! :-)  best business class US!!!;positive
11047;4479;" ""heart"" Southwest commercials aimed satisfy nano-smattering travelers destinations.";negative
11048;1932; long wait icing cake. Why fix reservation system confirm get changed mid-travel;negative
11049;7558; things happen ok wish beach not airport;positive
11050;14574;" DMed AA &amp; phone #s &amp; can't someone call me? What point response? You resolve anything!";negative
11051;12647; no space seat thanks pilots I'm back 25mn early Ohare!! Didn't think possible!! #sna2ord #1644;positive
11052;758; flew United AUS (Austin Bergstrom) Cancun Intl. Best flight ever! The 737's not big... Not small!;positive
11053;6594; Received email w/reso's email associated SWA account CC info sister. #FRAUD please DM;negative
11054;4944; rules probably apply times not sometimes. #shouldhaveflownjetblue;negative
11055;8162;" In CA weekend attend training camp; thanks sending gear FL; looks like trip waste #nothappy";negative
11056;493; really wish fly #Fargo  fares amazings;positive
11057;5146; love Southwest. accept flight attendants many talents always! #flySWA;positive
11058;4011; mechanical delay occurred Houston earlier today re: flight ORD;negative
11059;9496;" You Make Reservation; We'll Make Excuses! #usairwaysfail";negative
11060;8006; can't seem DM guys.. JDHADP;negative
11061;7801; obviously linked nothing tried book it.;negative
11062;9636; What point merger? Why not go business not turning profit anymore?;negative
11063;7743; crew? No one helping.;negative
11064;5277; That's awesome library.;positive
11065;11039; #USAirways disappoints AGAIN! #Cancelled Flighted flights #Missed appointments #Promised refund lie;negative
11066;14053;" already &amp; automated voice told us wait hours. They yet call back.";negative
11067;13662; working time tonight? Got delayed days .. In SJU .. Could worse :);negative
11068;8363;talked  manager offered pay 3X's cash originally paid #nothanks #jetblue #ripoff #flyunited;negative
11069;11345;. I'm delayed Cha, miss connection Charlotte lga. Not good;negative
11070;13888;  no food hour flight 528 Columbus Phoenix? Starving Pissed off. Can't eat Go Go!;negative
11071;13772; almost million miles loyal u. When going reciprocate? What joke;negative
11072;11904; thx responding. cant watch mins film w/out cutting prolonged prds time. beyond frustrating;negative
11073;752; The bright side would keeping promise made me. Hope good night. Thanks.;negative
11074;6657; time! Thank you!;positive
11075;11381; I've waiting desk 45 hold 36min counting...photo desk agent phone not flattering.;negative
11076;5595; asshole cut front me. Your system blows. http://t.co/7ujt8VTCpa;negative
11077;9396; getting us rest bags please? We received 5. Can help that?;negative
11078;9971; concerned gate attendants C26 afternoon. #nocommunication #nocrew http://t.co/hFjYN2vtVj;negative
11079;2508; officially inefficient boarding procedure. There no reason take 45 mins board plane!;negative
11080;6800; go... Your napkins pretty much say all! http://t.co/OxY1Jnpjm3;positive
11081;6482; know one thing  would NEVER treat customers like this!!!!;negative
11082;2123; relaxing space drink flight! (at  Global First Lounge) https://t.co/j4cj0lrF2d http://t.co/dTLGUQ1kAk;positive
11083;7832; Love airline...hate website. Just tried book tickets (1 miles, w/out). Absolute joke. Needs lot work!;negative
11084;13573; I've night. Can someone please help? need flt fixed. Please???;negative
11085;2133; expect Cancelled Flight flights  tomorrow morning given storm?;negative
11086;13727;" friend. She scheduled close together LAX not reimbursed. It's costing 12 hrs &amp;$250";negative
11087;4172; Your customer service Mileage Plus customers disgrace. spent 45 min phone reset pin number, no luck;negative
11088;2955; Bummer. Might go  card instead. TY response though.;negative
11089;13885; yes auto rebook confirmed outbound departs return flight. fire software programmers;negative
11090;11549; gate agents working everyone resolve connecting flight issues concern;negative
11091;5127; still left . Maybe time I'm suppose fly back Austin Tuesday we'll moved.;negative
11092;7659; great flight brand new jet. Great seating. Beautiful plane. Big fan airline.;positive
11093;8702; Finally taking off! LAS-FLL-SJU #letsgo;positive
11094;1427; told case weeks still not resolved.;negative
11095;7221;" tried! Had running curb-side self-check &amp; wasting even time. Ended Flight Booking Problems United $$$, upset";negative
11096;8189; left apt 10hrs ago go Boston SJC I'm still NYC. Please bring back nonstop flight. #jetblueBlues;negative
11097;8288;: Ahoy loyal #AllYouCanJetPass holder! When anticipate direct US flights #Havana, #Cuba? (#JetBlue #Vacation);positive
11098;10412;  -Really? land Philly 1.5 hours flight, wait 1.5 hours behind plane got stuck,;negative
11099;7735; employee Charles cave gate MSY went beyond help try help find glasses. Thought know;positive
11100;7553; customer service agent Bonnie amazing phone deserves promotion!!!;positive
11101;5302; DM sent. Thanks help!;positive
11102;12058; thanks no fresh food cross country flight making connection close No time eat. TPA-DFW-LAX;negative
